MFCC_Features,Emotion_Label
"[-1.8094159  -0.13777544 -0.33776826  0.9042772   0.93640196 -0.4466654
  0.02499108 -0.3175478   1.1151252   0.63590217  0.12558417  0.01533699
 -0.7408144 ]",Neutralny
"[-0.8421909   0.9089253  -0.05160077  0.56345147 -1.0011184  -0.38822636
 -0.2404663  -1.6837765   1.3944167   1.0983477   0.06697182  1.1276836
  0.91924906]",Neutralny
"[-1.4698505   1.9075801   0.7279077   1.23162     1.5361606   1.0788028
  2.4777026   1.8711792  -0.08882613  0.8773745   0.3203291  -0.06370111
  0.2174301 ]",Neutralny
"[-0.14326291 -0.27386257  1.6880618   1.056974    1.1674713   1.2683396
  0.904202    0.47971183  1.7456353   1.2301148  -0.31538132  0.4658606
 -0.58880305]",Neutralny
"[-1.0485808   0.6616367   0.07736275  1.1576151   1.1878461   0.39068043
 -1.5818427  -0.80446786  1.4877353  -0.06144886 -1.3073956   1.624616
  0.22005394]",Neutralny
"[-0.34121698 -0.19463298  1.3508427  -1.0781462  -0.05158642  0.02258307
  1.2845528   1.501149    0.25240484  0.58390886  0.8978894  -0.2122446
 -0.4262094 ]",Neutralny
"[-1.1041036   1.35159     0.874882    0.7350828   1.7492692   0.79625493
  1.1165485   1.551357    1.0340286   0.9257439   2.2021687   0.26668078
  0.04971287]",Neutralny
"[ 0.17360488 -1.1498855   0.37862486 -1.1071948  -0.29408246 -0.76101804
 -0.39696255 -0.1021271  -0.3414163  -0.02505325 -0.79924715 -0.5886201
 -0.94995004]",Neutralny
"[-0.20815231  0.25574854  0.07183079  0.6138451  -1.0198798  -0.11153711
 -0.71931547  0.24616551  0.6301932  -0.28444216 -0.43480584  0.0857431
 -0.21465375]",Neutralny
"[-0.32429767  0.10515479  1.8824834   1.4196383   0.97747374  1.4561512
  1.4455991  -0.09254796  0.154954    0.5774579  -0.15327601 -0.431078
 -1.1712497 ]",Neutralny
"[-0.27829045 -0.48858953  0.5373937  -0.75505334  0.36474138 -0.6986972
  0.30271357  0.11501385 -1.97123    -0.8678189  -0.9757329  -1.3995136
 -0.86420953]",Neutralny
"[ 0.02280619  0.19772445  0.76923615  1.2230473   1.2122641   0.73469067
  1.031332   -0.29367754  1.5096973   0.6942691   0.05327408  0.30609074
 -0.9823285 ]",Neutralny
"[-1.074977    0.23809037  1.2040608   0.46894968 -0.6315654   0.11053504
  0.5830009   0.22313046 -0.19681394 -0.609203    0.7718457  -0.09673878
 -0.41597402]",Neutralny
"[-0.6848786   1.1420076   0.8240282   0.8085141   1.8310586   0.63934547
  0.95568144  1.6154392  -0.02178513  0.859805    1.3271888   0.3583305
  0.14957805]",Neutralny
"[-1.8206254   1.835206    0.6789388   1.2123954   2.253074    0.4896726
  2.134887    1.5185568   0.9741971   0.788048    0.412554    0.3357266
 -0.38401178]",Neutralny
"[-0.81877476  1.0087086   0.3226716   0.3856129  -0.69256335  1.5144622
 -0.6837059  -0.15814243 -0.08296946  0.23898003  0.17307658  2.2761388
 -0.336357  ]",Neutralny
"[-2.161754    0.47994524 -0.131994    0.9571049   1.2834781  -0.03277523
  0.02586765 -1.0401331   0.64295506  0.12004214 -0.14964022  0.21795107
 -0.3829528 ]",Neutralny
"[ 0.30495223  1.4446766   2.145489    1.2934172  -0.41827908  0.08768887
  1.8644665   0.5247351   0.7619019  -0.40703017 -0.3876102   0.9144086
 -1.1147163 ]",Neutralny
"[-1.2916248   1.2729435   0.37287393  0.44618142 -0.3100792  -0.16094531
  0.03027616 -1.4081409  -0.21947566  0.9994181   0.03191273  0.70122546
  0.867415  ]",Neutralny
"[-1.1470003   0.22707854  0.49170175  0.6556052  -0.314693   -0.05991914
  0.9109822   0.17171422 -0.29574388 -0.02783446 -0.09059329  0.589232
 -0.58032405]",Neutralny
"[-0.28396443  0.71581537  0.01272203  2.0546708   0.49285313 -0.41536853
  1.0732707  -0.24422729 -1.0734612   0.21750459 -0.12311547 -0.3921028
  1.347735  ]",Neutralny
"[-0.6095802  -0.17491016  0.39889917 -0.04416491 -0.5384397  -0.46784797
 -0.4660038   0.03922366  0.9149142   0.849646    0.73177993  1.6081971
  0.03266516]",Neutralny
"[-0.9489273   0.4579956  -1.8098743   0.10813902  0.33894798 -1.2403609
 -0.41147897 -0.57073534  1.4226661  -0.21667708 -0.34593195  0.6313375
 -1.3587275 ]",Neutralny
"[ 0.07195377  0.68556166  1.3437748   0.17488019  0.18083937  1.1240604
  1.7875133   0.13943382 -0.09395819  1.4588027   1.126028    1.4698844
  0.946614  ]",Neutralny
"[-2.0499203   1.1825436  -0.4773968  -0.9449961   0.08486781  0.5645224
  0.1778019  -0.04354898  0.75696295  0.6924515   1.2239126   0.0884793
 -1.381663  ]",Neutralny
"[-0.02556147 -0.56998855 -1.6831555   0.24502689 -0.03201406 -1.2615296
 -0.21413024 -2.0535107   1.7992599   0.61153454 -0.49044397 -0.48118898
 -1.8247384 ]",Neutralny
"[-0.42890826  0.45650238 -0.35794163  0.5243503  -1.2196656  -0.7728973
 -0.02531405 -1.2402025   0.8841373   0.53052837  1.7072483   0.8157128
  0.22884792]",Neutralny
"[-1.0468456   0.9893812   0.05406059  0.04573885 -1.0941826   0.6613277
  0.41966215  0.32013816  1.3379328   0.12959789  0.065841    0.06038253
 -0.6570997 ]",Neutralny
"[ 0.07474107 -0.49976355  1.1833044   1.3522613   1.0334866   1.3423349
  1.2922928   0.10303321  0.79662067  0.7963597   0.05918971  0.7702931
 -0.5172655 ]",Neutralny
"[-0.0406825   1.4287388  -0.94098294  0.14802112  1.1238116   1.3141773
 -0.01410381 -0.07319281 -1.8613826  -1.4145745   0.34230137  0.20907249
  1.1348891 ]",Neutralny
"[-0.68752414  0.43498373 -0.12610088  1.5792747   1.3970984   1.033275
 -1.3787199  -0.00689075  0.73717743 -0.18931566 -1.5562313   1.8536916
 -0.58644027]",Neutralny
"[-0.9974481   1.2783929   1.2580731   0.20073125  0.3900013   0.82106817
  1.680965    0.05234292  0.80873716 -0.74555147  0.1254901   0.96680653
 -0.4090197 ]",Neutralny
"[-1.1123796   2.475471    0.9114776  -0.14508869  0.46446806  0.33562064
  2.7457643   1.8842825   0.61005956  1.3367915   0.27782276  1.1014825
  0.39417264]",Neutralny
"[ 0.16202717  1.1374935   1.6458855   1.3301184   0.6237739   0.62655634
  1.9481715  -0.36522758 -0.33531272  1.1009586  -0.600651    0.2235769
 -1.569282  ]",Neutralny
"[-1.7602813   1.8963746   0.8900497   1.0546029   2.164521    1.163585
  2.3940496   1.5262012   1.1536895   0.6694273   1.321088    0.35012385
  1.0744189 ]",Neutralny
"[-1.2091584   2.294869    0.8494084   0.9984449   2.1498013   1.0350683
  1.5801858   0.89569736  1.4727161   0.13195248  0.9478268  -0.6018682
  0.94158673]",Neutralny
"[-0.34276217  0.21831197  0.8023867   0.4393718   1.3416535   0.83300257
 -2.261215   -0.73881966  0.9171525  -0.07747447 -0.8018827   2.0279372
 -0.51057893]",Neutralny
"[-0.8335379   2.4067554   0.9613923  -0.00676403  0.50898045  0.28654513
  2.8790236   1.4826372   0.12451985  1.5245137   0.47071517  1.5322825
  0.01366298]",Neutralny
"[ 0.37259963  1.1771618   0.7877009   1.3773654   0.29196408 -0.03683854
  1.7650164  -0.89190567  1.0163674   1.3361893  -0.974809    1.0430089
 -1.2493974 ]",Neutralny
"[-1.02685     1.0447264   1.68411    -1.0473164  -0.26610205  1.3483332
  1.1693213   0.10903299  0.4014858  -0.36975738  1.5428596   0.8574217
  0.1479411 ]",Neutralny
"[-0.8886658   1.3998458  -0.32532245  0.5521618   1.4107943   1.3695297
 -0.27869606  0.11966274 -0.999461   -0.46989694  0.5544551  -0.4563335
  1.7857109 ]",Neutralny
"[-0.25933984 -1.358488    0.26492074  0.1434687  -0.7761076   0.03504058
  0.12180102  0.75151885 -0.8671467   0.74709153 -0.99251586  0.0564542
  0.00639389]",Neutralny
"[-0.6005335  -0.04986448 -1.3307451   0.38168624  0.34271437 -1.1132863
 -0.01638403 -2.3909414   0.8522163  -0.7645938  -0.7908813  -0.61466426
 -2.494396  ]",Neutralny
"[-0.37352726  0.893399    2.2731867   0.7546261   0.19767617  0.57468635
  1.7412109   0.22283554  1.1029662   0.18354292  0.0617645   0.23731638
 -0.63126874]",Neutralny
"[-0.92292154  0.81149685 -0.22613792  1.0339233   0.22293912 -0.46130845
 -0.1755433   0.3221408   0.6903751  -0.6797842  -0.4242535   0.36038947
 -0.7679326 ]",Neutralny
"[-0.90405023  0.49030676  0.6916907   0.63180876 -0.11854896 -0.45331514
  0.45106208 -1.057494   -0.15445991  0.93151367  1.2513889   1.0458865
  0.45737058]",Neutralny
"[-7.4356443e-01 -1.1924093e-01  9.3809587e-01  5.8075291e-01
 -3.1181639e-01  8.0853261e-02 -8.6895925e-01 -2.9508123e-01
  3.2344368e-01  1.2106022e+00  3.5008721e-04  1.2236577e+00
  1.3969250e+00]",Neutralny
"[-0.39606136  0.0349283   0.188064    0.39660874 -0.6353962   0.13796757
  0.19606833  0.7698453   0.44169074 -0.26388347  0.269578   -2.0445735
 -0.9120806 ]",Neutralny
"[-2.5667365   1.1173081   0.07190792  0.47693864  0.43293703 -0.20644833
  0.06663866 -0.1630028   0.7829393  -0.37715876  0.6331342  -0.06216146
 -0.64226747]",Neutralny
"[-5.0762880e-01 -8.3465511e-01  4.4161925e-01 -2.0992220e-03
 -2.0536151e-02  1.2081419e+00  1.5915321e-02  1.0706185e+00
  1.3419912e+00  2.1075210e-02  2.6869988e+00  2.1044600e+00
  1.7342001e-01]",Zdegustowanie
"[-1.1470981   2.2452955   1.924059    1.4517584   2.4327796   0.49629435
  1.9493555   0.13355282  0.6389649   0.5145277   0.02471643  1.2508519
  0.59654063]",Zdegustowanie
"[ 1.1347779  -0.16279787 -1.354976    0.26513407 -1.8810557  -0.8550875
 -0.32909217 -0.9995542   0.33781555 -1.878417    0.31219926  1.6090317
 -2.2358956 ]",Zdegustowanie
"[-6.9976169e-01  6.0134673e-01  5.6211203e-01 -7.7873627e-03
  9.3102032e-01  1.3919365e+00  6.6386798e-05  5.2724260e-01
 -5.9001929e-01 -7.8412080e-01  8.4861326e-01  9.5127559e-01
  7.7223092e-02]",Zdegustowanie
"[-0.9643438   1.5023764  -0.16348252 -0.4595468   0.26311374  0.4247129
 -0.74946153 -0.9135749   0.66466403  0.7916384   0.21270743  0.72361994
  1.0539906 ]",Zdegustowanie
"[-1.0497018  -0.6089461   0.10628191  1.4610959   0.19276014 -0.5954537
  0.6420837   0.46113938 -1.6033835   0.83855194 -0.59258837 -0.30961248
  1.0042801 ]",Zdegustowanie
"[-0.0830503   1.1543823   1.4812952  -0.5221932   0.90733767  0.5997751
  1.2599753   0.90789306  0.24608454  0.61716384  1.185046    1.6474545
 -0.24966203]",Zdegustowanie
"[-0.66018665  0.9291047   0.1471907   1.4201971   0.5372712   0.87161845
  0.08162335 -0.05934732  1.0776583  -0.23581554  1.8327285   0.11651288
  1.3407468 ]",Zdegustowanie
"[-0.6998725   0.54422486 -0.33141932  0.6216966  -0.18483359 -0.25580788
 -0.48966998 -1.540818    0.70058024 -0.61846226 -0.66955006 -0.6238582
  0.9723861 ]",Zdegustowanie
"[-1.0270976   0.90054095  0.67887825 -0.92940474  0.03796919  0.17773122
  0.5423117  -0.9048025  -0.71996534  0.0338988  -0.05483992  0.3243972
  1.0810549 ]",Zdegustowanie
"[-0.05833394  0.18494008  0.9620808   0.5946476   2.0243285   0.3668147
  1.0233836   1.3381518   0.5575      0.77348495  2.0990503   0.6181322
 -0.61483175]",Zdegustowanie
"[-1.0799661   0.5545425   0.34331602 -0.08202578  0.05961595  0.7138864
  0.5597257  -0.3479463  -0.16581695 -0.04256443  1.1850469   0.7637572
  1.0656902 ]",Zdegustowanie
"[-0.704155    1.9234939   0.9610201  -0.2679192   1.136003    0.88513625
  1.2035561   1.111836    0.01786244  0.28257298  2.4980175   1.9783206
  0.22146776]",Zdegustowanie
"[-0.91887856  0.5650508  -0.8410429   0.80665     0.19597407  0.7649832
 -0.49805328 -0.59721607  0.84046024  0.257758    0.79407686 -0.33391213
  1.441816  ]",Zdegustowanie
"[ 0.03913459  0.16590697  1.518988   -2.0036306  -0.59849167  0.71507245
  0.01903446  0.18927597 -1.5904039   1.2208076   0.9417129  -0.61581415
 -0.63881415]",Zdegustowanie
"[ 0.4164637   0.7702839  -0.2935081  -0.45833734  1.1759497   0.4377325
  0.899084   -0.03009256 -0.7655357  -1.18727    -0.1377634   0.89785856
  0.04584442]",Zdegustowanie
"[-0.90929735  0.9074764   1.1523973   1.0116653   2.1520402  -0.45581827
  0.9042494   1.2128708   0.83797956  0.5762664   1.3989127   0.18387604
  0.9622521 ]",Zdegustowanie
"[-1.333285   -0.68182373  1.1030506  -0.46703595 -0.5627146   0.8936984
 -0.1872622   1.6288434   0.5555805   0.5894915   1.3848133  -0.04174573
 -0.13352503]",Zdegustowanie
"[-1.0874096e+00  1.1273805e+00  7.7629298e-01  1.9975587e+00
  1.6036415e+00 -1.7877311e-01  5.1951116e-01  9.8221004e-04
  1.4046384e+00  1.6633450e+00  2.1322790e-01  1.2984394e+00
  1.4069439e-01]",Zdegustowanie
"[ 0.65708107 -0.5851495   0.02490858  0.05328732 -1.0921574   0.00657447
 -0.5183406   1.3186977  -0.33102158 -1.1067631   0.39006963  0.35590732
  0.52047133]",Zdegustowanie
"[-2.4278865  -1.0253298   1.4183568   0.4864223   0.61254317  0.52143764
 -0.40530872  1.2055838   0.745947    0.5814173   1.5203344   1.3280503
  0.77481574]",Zdegustowanie
"[-2.3637424  -0.48039553  0.35939223  0.5085781   0.8816255  -0.09855862
 -0.60652256  1.2740227   1.4354461   1.1260917   0.94437397  0.63104653
  0.07386164]",Zdegustowanie
"[-1.0818958   0.38261482  1.0059104  -1.7206153   0.4959536   0.5345517
  0.23164868  0.21665193  1.1402568   0.3724995   1.5873152  -0.32044744
  0.25179172]",Zdegustowanie
"[ 0.03357303 -0.45652688 -2.0794766  -0.26361987 -0.6899772   0.05762186
 -0.3275803  -0.589328    1.022059   -1.0693771   0.18100183  0.46423054
 -2.3153186 ]",Zdegustowanie
"[-1.1365947   0.34569487  1.3063318   1.8064789   2.0663795   0.6251148
  1.1388915   0.71003586  1.716959    1.315415   -0.6185832   1.4685366
  1.4102153 ]",Zdegustowanie
"[ 0.09079682 -0.16641578  1.5013134  -0.092884    1.9462245  -0.12631887
 -0.30100197  1.0197313  -0.34221652  1.2853559   2.428059    1.0508487
  0.37084088]",Zdegustowanie
"[-0.10551108  2.0498865  -0.04084321 -0.7090353   0.0820097   0.37685004
  0.73885393  1.0663127   0.18103348 -1.3421967   0.94975585  2.3743162
  0.4376473 ]",Zdegustowanie
"[-0.99550205  0.23394755  1.2627985   0.7464392   1.9518372   0.8930538
  1.7752657   1.5708839   0.61567485  1.341355    1.2966336   0.6847642
 -0.08922357]",Zdegustowanie
"[-0.69678485  0.02585197  0.68073934 -0.02712827  0.14947055 -0.86592627
 -0.71256596 -0.8262836   0.15527196 -0.4846955  -0.57519585  0.8979168
  2.0491116 ]",Zdegustowanie
"[-0.6986456   0.31960914  1.1673845   0.94007987  1.6385863   0.79470694
  0.67120016  0.71360385 -0.5709395   0.66884506  1.2587382   0.37067857
 -0.03139072]",Zdegustowanie
"[-0.634768   -0.06513438  0.41276288  0.13495353  0.06239359 -0.10122764
  0.08393559 -0.15204304  0.36901432 -0.07184613  0.844605    0.01255087
  1.6200022 ]",Zdegustowanie
"[ 0.1297397   0.4823741   1.6380697   0.88639057  1.3976259  -0.15695895
  0.31475988  1.1796348  -0.6605533   0.89516115  1.8055549   0.9135008
  0.13987911]",Zdegustowanie
"[ 0.3227487   0.7136794  -0.9976045   0.29140526  0.10667615 -0.15065858
 -0.13126367 -1.4730326   0.28286245 -0.2652634   0.03883687  0.04699048
  1.2403882 ]",Zdegustowanie
"[ 0.6990459  -1.4389136  -0.06025892 -0.8746721  -1.7250409  -0.5937993
 -0.6664053   0.11529743  0.3622812  -1.1661569   0.16472784 -0.9016928
 -0.49673042]",Zdegustowanie
"[-1.1539875   1.7044203   0.42955348  0.06949959  1.7764915   0.8722363
  0.51766163  0.43997583 -0.00852332 -0.13951391  0.2619596   0.92162955
  0.5574107 ]",Zdegustowanie
"[-0.24853283  0.9033888   0.29273745 -0.08994549  1.0700783   0.6931629
  0.5495401   0.42296246 -0.38235056 -0.85636824 -0.23957363  1.513338
  0.22597237]",Zdegustowanie
"[-1.2538736   2.3714728   1.6282896   0.98854077  1.5184168   0.4219524
  1.2213266   0.35589924  0.58278394 -0.04845753  0.4518923   1.1699051
  0.75267667]",Zdegustowanie
"[ 0.4473722  -1.6960328   0.28163815 -0.9332191  -0.79966104 -0.77516526
  0.21140285 -0.18663812 -1.3503138  -1.5976084  -0.6764668  -1.5695727
 -1.2686149 ]",Zdegustowanie
"[-1.416345   -0.30982587 -0.22440413  0.44114682  0.13876121  0.03640017
  0.07521991  0.09330153  0.553838    0.19560486  0.9413042   1.1268028
 -0.94634926]",Zdegustowanie
"[-0.76855725  0.1123681   0.19762859  0.91374934  0.43485254  1.5733
  0.3293709  -0.2960411  -0.11673993  0.11625868 -1.021498    0.6081176
  0.494054  ]",Zdegustowanie
"[ 0.387895   -1.3256716  -1.4640459   0.31937352 -0.52859867 -0.24999213
 -1.2679656  -0.9209657   0.99537855 -1.0006173   0.27550864  0.6023534
 -1.2189121 ]",Zdegustowanie
"[ 0.02360567 -0.36536968  0.644826    0.5270862   1.2591863  -0.32764181
  1.4575968   1.4621248   0.41554844  1.1819301   1.4338995   1.0231521
  1.1440043 ]",Zdegustowanie
"[-0.4502475   0.945742   -0.34874684  0.2040437   0.0391132   0.4205537
  0.22717074 -1.0105181  -0.83494735 -0.5949045   0.9364273   0.5234246
  0.9904505 ]",Zdegustowanie
"[-1.1421676   0.05358445 -0.04008006  0.96754736  0.03189921 -0.03676215
 -0.14946951  0.18980779 -0.8585918   0.29567462 -0.96397406  0.7002974
 -0.04813581]",Zdegustowanie
"[-0.6892893   1.5885111   1.0593733   0.85316855  1.2134196   0.93148637
  1.4377565   1.9471129   0.11026618 -0.01640667  1.7854862   0.78089744
  0.2753245 ]",Zdegustowanie
"[-0.67625976  0.2699435  -0.14852436  0.80127174 -0.41064164  0.7279711
 -0.6558008  -0.7784888   0.9676713  -0.48117074  1.2919265   0.85735244
  0.9043509 ]",Zdegustowanie
"[-0.02898748  0.03053694  0.8181222   0.4079843   0.6435646   0.51838744
  0.09594163 -0.11195161 -0.94357795  0.45500386 -0.7384902  -0.21017003
 -0.73432213]",Zdegustowanie
"[-0.32085538  0.4148723   1.6745508  -0.03550598 -0.14047626  0.10763697
  1.2549708   0.46422747 -0.6623891   0.04880673 -0.23908713  0.3832095
 -0.14020196]",Zdegustowanie
"[-1.7563106  -0.57479066 -0.60544395  1.3769068   0.25079095 -0.11935175
 -0.46362162  0.00598143  1.5811381   1.5365571   0.4975295   0.45348522
 -1.0247494 ]",Zdegustowanie
"[-0.9773178   2.5224905   0.3693759   1.6622804   2.5840104  -0.17603716
  0.04531752 -0.17100249  0.7307745   0.85391223  0.5062576   1.0468405
  0.5432106 ]",Zdegustowanie
"[-0.11856011 -0.05862092 -1.5350101   1.4031034   0.26679912 -0.5341579
  0.8427677  -1.3011385   1.8795438  -1.0670048   0.7284744   0.96965516
 -0.5281411 ]",Zdegustowanie
"[ 1.3073785  -0.32371408  0.61641693 -1.0241457  -0.5333905  -0.25232798
 -0.14015119  0.39990824  0.7611612  -1.143618    1.3374836   0.38421008
 -0.19622143]",Zdegustowanie
"[-1.7277033   0.08638938 -0.68974733  0.8671606   0.4769264   0.42104602
 -0.27353245 -0.79272646  1.4253892   0.18903853  0.29621816  0.5161819
 -1.4198735 ]",Zdegustowanie
"[-0.34804022 -0.8054317  -1.2916971   1.0659894  -0.3561654  -0.48586807
  0.1617837  -0.5381092   1.9905812  -0.6335071   1.0220647   0.14484376
 -0.7713032 ]",Zdegustowanie
"[-1.1767998   2.606359    1.4973408   0.46226507  1.0335644   0.33182463
  1.9244943   0.33808428  1.0196227   0.79617536  1.2655045   1.4300663
  0.5710516 ]",Zdegustowanie
"[-0.49233666 -0.47609803  0.6736077  -1.3702798  -0.40273    -0.00626155
  0.6419807   1.5426779  -1.707099   -1.3610581   0.5581658  -1.6486928
 -0.8998277 ]",Zdegustowanie
"[-0.4739982   1.328915    1.2670848   0.71612465  1.2037756   0.52201694
  0.8039014   2.058397   -0.09138328  0.19757952  1.6453168  -0.3965132
  0.02641016]",Zdegustowanie
"[-1.1216903  -1.2455522   0.99540824 -0.41248548 -0.806769   -0.3009722
  0.7914249   0.00299947 -0.00349109  1.4576252   0.68146306 -0.64750445
  0.46401164]",Zdegustowanie
"[-0.1825941   0.29611444 -0.45992893  0.798595   -0.37663832  0.3306018
 -0.09987998 -0.571145    0.84474486 -0.539853    2.2051458   1.052625
  1.312135  ]",Zdegustowanie
"[-0.9607619  -0.49336988  0.9968676   0.7658147   0.28732002  1.4335692
  1.2762105   0.37171465 -0.3195277  -0.28661078  0.1859704   0.9568493
  1.0439051 ]",Zdegustowanie
"[-0.6547071   0.85708165  0.1126119   0.19654302  0.57910806 -0.60036737
 -0.56223154 -1.4885852  -0.74512327 -0.21120788 -0.23456436  0.7374784
  0.97517955]",Zdegustowanie
"[-0.3129323  -0.5887108   0.85445905  1.6760963   0.23698263  1.3162129
  0.5275683   1.9617711  -0.02934987  0.41159064  2.1692417   1.0985292
  0.61247104]",Zdegustowanie
"[ 0.34382343 -1.1023985  -1.1433359   0.89037585 -1.6041088   0.46384996
 -1.368687   -0.6269504  -0.07660325 -2.2851586   0.28623977 -1.5920641
 -1.7595294 ]",Zdegustowanie
"[-0.31646967  0.8503549  -0.07443874  0.27054748  0.5716837   1.1910299
  0.4928784  -0.09989718  0.3326659  -0.15274408  0.25525972  1.8738233
  0.24578133]",Zdegustowanie
"[-0.41178474 -0.6723389   0.5748811  -0.13386862 -0.07375999  0.89372885
 -0.05507305 -0.32209447  0.9899608  -0.35326692  2.1876817   1.4060346
  0.67329204]",Zdegustowanie
"[-0.2480804   0.31005108  0.5684353  -0.8558925  -0.82702285  1.5579206
  0.2184805  -0.0464608   0.01813365 -0.50068104  0.5875321   0.31998712
  0.745477  ]",Zdegustowanie
"[-1.7905142   1.7474573   1.5986338   1.8827696   2.238789    0.57664615
  1.7274338   0.40437526  1.6625339   0.8365179  -0.12841277  1.0184596
  0.42571878]",Zdegustowanie
